time_fs,PYR2,PYR3,PYR4,PYR5,X1,X2,X3,X4,purity,trace_real,trace_imag
3630.0,0.19590760042491204,0.21584338050358434,0.3058630641450101,0.2823859549264958,0.46353391655397547,0.19527449183351933,0.1893937887294175,0.15179780288309028,0.3120184036684217,1.0000000000000022,1.0959773708704583e-15
3640.0,0.19624399357867786,0.21363154783236157,0.31095928665667677,0.2791651719322861,0.46367023143426384,0.19558458651401284,0.18931132911643495,0.151433852935291,0.31212182150670165,1.0000000000000022,6.826823279745857e-16
3650.0,0.19657451010847743,0.21244617203271962,0.31149500353295195,0.2794843143258534,0.4638062925979808,0.19589384484066388,0.18922885080996366,0.15107101175139442,0.31222557319598043,1.0000000000000024,1.5918764571937602e-15
3660.0,0.19688580266315628,0.21272247927794605,0.3068437698203989,0.2835479482385011,0.4639421005173571,0.1962022690203971,0.18914635455336856,0.15070927590887984,0.31232965369063787,1.0000000000000022,1.5519954117727566e-15
3670.0,0.19717812130774467,0.21352243564507092,0.30226739317177687,0.2870320498754099,0.464077655663745,0.19650986125439837,0.18906384108595864,0.15034864199590067,0.312434058003484,1.0000000000000022,6.833112123166756e-16
3680.0,0.197461661916558,0.2137682584450548,0.30283061521918453,0.2859394644192052,0.464212958507619,0.1968166237381291,0.188981311143004,0.14998910661125062,0.3125387812068011,1.0000000000000024,2.535966697792308e-15
3690.0,0.19774715326217296,0.21346461433931457,0.3076746764733775,0.2811135559251374,0.4643480095185781,0.19712255866134135,0.1888987654557531,0.1496306663643302,0.3126438184306197,1.0000000000000024,1.4019463977884378e-15
3700.0,0.19804022506052593,0.21353269650332393,0.3111184594760464,0.2773086189601062,0.4644828091653472,0.19742766820809224,0.18881620475144956,0.14927331787511372,0.31274916486208204,1.0000000000000024,1.3333956060477324e-15
3710.0,0.19834228888117403,0.21452523164635542,0.30918667905059627,0.27794580042187667,0.46461735791577896,0.19773195455675877,0.18873362975334923,0.14891705777411568,0.31285481574434165,1.0000000000000024,1.8556004808484187e-15
3720.0,0.19865295806051045,0.2157762234954887,0.30406080270984553,0.2815100157341578,0.4647516562368551,0.19803541988005247,0.18865104118073722,0.14856188270235793,0.3129607663756641,1.0000000000000027,2.218178647905224e-15
3730.0,0.19896936300375412,0.21601082736027,0.3014707328289455,0.28354907680703295,0.46488570459468814,0.19833806634503387,0.1885684397489445,0.14820778931133635,0.31306701210847826,1.0000000000000027,3.0987465009892047e-15
3740.0,0.1992842527547011,0.21474144152861194,0.30414058665770966,0.2818337190589798,0.4650195034545229,0.19863989611312713,0.18848582616936463,0.14785477426298807,0.3131735483488003,1.0000000000000027,3.302837451156935e-15
3750.0,0.19958814257429958,0.2128650419721711,0.30878765171945227,0.27875916373407955,0.4651530532807387,0.1989409113401345,0.18840320114947076,0.14750283422965885,0.31328037055514457,1.0000000000000024,2.8010998875961244e-15
3760.0,0.199876103646159,0.21177883103125877,0.30997957448905317,0.27836549083353174,0.46528635453685013,0.19924111417625084,0.18832056539283193,0.14715196589407,0.3133874742377931,1.0000000000000027,3.2127178850331628e-15
3770.0,0.20015283657539626,0.21199513849310475,0.3063253505245271,0.2815266744069745,0.4654194076855092,0.19954050676607804,0.18823791959912983,0.1468021659492858,0.31349485495808493,1.0000000000000027,3.0257280459404965e-15
3780.0,0.20042969899446894,0.21276946160318297,0.30194744263503803,0.2848533967673128,0.4655522131885069,0.1998390912486394,0.1881552644641752,0.14645343109868145,0.31360250832748915,1.0000000000000027,3.671904111394096e-15
3790.0,0.2007155365776484,0.21308281954446445,0.3016863881000016,0.2845152557778883,0.46568477150677456,0.2001368697573942,0.18807260067992426,0.14610575805591006,0.313710430006871,1.0000000000000027,3.3163722693784173e-15
3800.0,0.20101045781908342,0.21280413856940475,0.30561103925668887,0.28057436435482574,0.4658170831003856,0.20043384442025144,0.18798992893449526,0.1457591435448707,0.31381861570583436,1.0000000000000027,2.3494437026766e-15
