edge_index,source_node,target_node,source_element,target_element,source_type,target_type,bond_class,distance_nm,target_nm,absolute_deviation_nm
737,P:491,P:548,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619112,0.144973,7.99359838088709e-05
738,P:491,P:550,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652353,0.144973,8.905568652353701e-05
739,P:492,P:493,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
740,P:493,P:550,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731677,0.144973,0.0003610978573167778
741,P:493,P:552,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14603424255975045,0.144973,0.0010612425597504582
742,P:494,P:495,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
743,P:495,P:552,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487978,0.144973,0.00013170754512020766
744,P:495,P:554,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619115,0.144973,7.993598380884315e-05
745,P:496,P:497,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
746,P:497,P:554,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732082,0.144973,0.0005398860273208295
747,P:497,P:556,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1448378403594867,0.144973,0.0001351596405132771
748,P:498,P:499,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
749,P:499,P:556,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1453340978573166,0.144973,0.00036109785731661126
750,P:499,P:558,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652353,0.144973,8.905568652353701e-05
751,P:500,P:501,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
752,P:501,P:558,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917866,0.144973,0.0001441940191786728
753,P:501,P:560,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14514131045295164,0.144973,0.00016831045295165326
754,P:502,P:503,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
755,P:503,P:560,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14578751661236306,0.144973,0.0008145166123630643
756,P:503,P:562,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14492411807563313,0.144973,4.888192436686145e-05
757,P:504,P:505,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
758,P:505,P:562,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14514131045295164,0.144973,0.00016831045295165326
759,P:505,P:564,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917905,0.144973,0.00014419401917906138
760,P:506,P:507,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
761,P:507,P:564,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652353,0.144973,8.905568652353701e-05
762,P:507,P:566,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1453340978573166,0.144973,0.00036109785731661126
763,P:508,P:509,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
764,P:509,P:566,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14556441872930362,0.144973,0.0005914187293036277
765,P:509,P:568,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245488003,0.144973,0.00013170754511995786
766,P:510,P:511,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
767,P:511,P:568,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14550257729676147,0.144973,0.0005295772967614798
768,P:511,P:570,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245488003,0.144973,0.00013170754511995786
769,P:512,P:513,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
770,P:513,P:570,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14556441872930362,0.144973,0.0005914187293036277
771,P:513,P:572,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1453340978573166,0.144973,0.00036109785731661126
772,P:514,P:515,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
773,P:515,P:572,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652353,0.144973,8.905568652353701e-05
774,P:515,P:574,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917905,0.144973,0.00014419401917906138
775,P:516,P:517,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
776,P:517,P:574,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14514131045295164,0.144973,0.00016831045295165326
777,P:517,P:576,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14492411807563313,0.144973,4.888192436686145e-05
778,P:518,P:519,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
779,P:519,P:576,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14578751661236306,0.144973,0.0008145166123630643
780,P:519,P:578,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14514131045295164,0.144973,0.00016831045295165326
781,P:520,P:521,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
782,P:521,P:578,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917866,0.144973,0.0001441940191786728
783,P:521,P:580,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652353,0.144973,8.905568652353701e-05
784,P:522,P:523,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
785,P:523,P:580,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1453340978573166,0.144973,0.00036109785731661126
786,P:523,P:582,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1448378403594867,0.144973,0.0001351596405132771
787,P:524,P:525,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
788,P:525,P:582,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732082,0.144973,0.0005398860273208295
789,P:525,P:584,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619115,0.144973,7.993598380884315e-05
790,P:526,P:527,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
791,P:527,P:584,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487978,0.144973,0.00013170754512020766
792,P:527,P:586,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14603424255975045,0.144973,0.0010612425597504582
793,P:528,P:529,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
794,P:529,P:586,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731677,0.144973,0.0003610978573167778
795,P:529,P:588,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652353,0.144973,8.905568652353701e-05
796,P:530,P:531,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
797,P:531,P:588,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619112,0.144973,7.99359838088709e-05
798,P:531,P:590,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14527560015363924,0.144973,0.0003026001536392542
799,P:532,P:533,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
800,P:533,P:590,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1448792600754161,0.144973,9.373992458389102e-05
801,P:533,P:592,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14574292435655337,0.144973,0.0007699243565533753
802,P:534,P:535,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
803,P:535,P:592,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14527560015363924,0.144973,0.0003026001536392542
804,P:535,P:594,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619076,0.144973,7.993598380923173e-05
805,P:536,P:537,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
806,P:537,P:594,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652353,0.144973,8.905568652353701e-05
807,P:537,P:596,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731677,0.144973,0.0003610978573167778
808,P:538,P:539,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
809,P:539,P:596,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14531001341958558,0.144973,0.0003370134195855856
810,P:539,P:598,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455128860273206,0.144973,0.0005398860273206074
811,P:540,P:541,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
812,P:541,P:600,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14481022063376636,0.144973,0.00016277936623362854
813,P:541,P:658,N,B,PARENT_HBN,PARENT_HBN,B-N,0.145013792447477,0.144973,4.0792447477011606e-05
814,P:542,P:543,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
815,P:543,P:600,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
816,P:543,P:602,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
817,P:544,P:545,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
818,P:545,P:602,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361047,0.144973,0.0005811719763895162
819,P:545,P:604,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
820,P:546,P:547,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
821,P:547,P:604,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452446212429224,0.144973,0.0002716212429224041
822,P:547,P:606,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443779761598008,0.144973,0.0005950238401991881
823,P:548,P:549,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
824,P:549,P:606,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
825,P:549,P:608,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361084,0.144973,0.0005811719763891554
826,P:550,P:551,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
827,P:551,P:608,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
828,P:551,P:610,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
829,P:552,P:553,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
830,P:553,P:610,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455369368923229,0.144973,0.0005639368923228971
831,P:553,P:612,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14433987668000817,0.144973,0.000633123319991824
832,P:554,P:555,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
833,P:555,P:612,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361086,0.144973,0.0005811719763891277
834,P:555,P:614,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14501379244747725,0.144973,4.0792447477261407e-05
835,P:556,P:557,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
836,P:557,P:614,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443364125922496,0.144973,0.000636587407750383
837,P:557,P:616,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
838,P:558,P:559,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
839,P:559,P:616,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
840,P:559,P:618,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14461673485458001,0.144973,0.0003562651454199761
841,P:560,P:561,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
842,P:561,P:618,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1446409347314931,0.144973,0.00033206526850690365
843,P:561,P:620,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14528936643815327,0.144973,0.00031636643815327603
844,P:562,P:563,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
845,P:563,P:620,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14442298985964805,0.144973,0.000550010140351942
846,P:563,P:622,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1446409347314931,0.144973,0.00033206526850690365
847,P:564,P:565,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
848,P:565,P:622,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14461673485458038,0.144973,0.0003562651454196153
849,P:565,P:624,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
850,P:566,P:567,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
851,P:567,P:624,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
852,P:567,P:626,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506550244630867,0.144973,9.250244630867877e-05
853,P:568,P:569,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
854,P:569,P:626,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443398766800084,0.144973,0.000633123319991602
855,P:569,P:628,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14500344823486094,0.144973,3.0448234860952494e-05
856,P:570,P:571,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
857,P:571,P:628,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443398766800084,0.144973,0.000633123319991602
858,P:571,P:630,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506550244630867,0.144973,9.250244630867877e-05
859,P:572,P:573,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
860,P:573,P:630,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
861,P:573,P:632,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
862,P:574,P:575,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
863,P:575,P:632,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14461673485458038,0.144973,0.0003562651454196153
864,P:575,P:634,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1446409347314931,0.144973,0.00033206526850690365
865,P:576,P:577,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
866,P:577,P:634,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14442298985964805,0.144973,0.000550010140351942
867,P:577,P:636,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14528936643815327,0.144973,0.00031636643815327603
868,P:578,P:579,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
869,P:579,P:636,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1446409347314931,0.144973,0.00033206526850690365
870,P:579,P:638,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14461673485458001,0.144973,0.0003562651454199761
871,P:580,P:581,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
872,P:581,P:638,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
873,P:581,P:640,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
874,P:582,P:583,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
875,P:583,P:640,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443364125922496,0.144973,0.000636587407750383
876,P:583,P:642,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14501379244747725,0.144973,4.0792447477261407e-05
877,P:584,P:585,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
878,P:585,P:642,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361086,0.144973,0.0005811719763891277
879,P:585,P:644,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14433987668000817,0.144973,0.000633123319991824
880,P:586,P:587,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
881,P:587,P:644,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455369368923229,0.144973,0.0005639368923228971
882,P:587,P:646,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
883,P:588,P:589,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
884,P:589,P:646,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
885,P:589,P:648,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361084,0.144973,0.0005811719763891554
886,P:590,P:591,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
887,P:591,P:648,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
888,P:591,P:650,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443779761598008,0.144973,0.0005950238401991881
889,P:592,P:593,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
890,P:593,P:650,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452446212429224,0.144973,0.0002716212429224041
891,P:593,P:652,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
892,P:594,P:595,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
893,P:595,P:652,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361047,0.144973,0.0005811719763895162
894,P:595,P:654,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
895,P:596,P:597,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
896,P:597,P:654,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
897,P:597,P:656,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14481022063376636,0.144973,0.00016277936623362854
898,P:598,P:599,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
899,P:599,P:656,N,B,PARENT_HBN,PARENT_HBN,B-N,0.145013792447477,0.144973,4.0792447477011606e-05
900,P:599,P:658,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14377760604489156,0.144973,0.0011953939551084258
901,P:600,P:601,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
902,P:601,P:660,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731632,0.144973,0.0003610978573163337
903,P:601,P:718,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14531001341958513,0.144973,0.0003370134195851415
904,P:602,P:603,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
905,P:603,P:660,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
906,P:603,P:662,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619031,0.144973,7.993598380967581e-05
907,P:604,P:605,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
908,P:605,P:662,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452756001536388,0.144973,0.0003026001536388101
909,P:605,P:664,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1457429243565529,0.144973,0.0007699243565529035
910,P:606,P:607,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
911,P:607,P:664,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14487926007541566,0.144973,9.373992458433511e-05
912,P:607,P:666,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452756001536388,0.144973,0.0003026001536388101
913,P:608,P:609,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
914,P:609,P:666,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619068,0.144973,7.993598380931499e-05
915,P:609,P:668,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
916,P:610,P:611,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
917,P:611,P:668,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731632,0.144973,0.0003610978573163337
918,P:611,P:670,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14603424255974998,0.144973,0.0010612425597499864
919,P:612,P:613,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
920,P:613,P:670,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487934,0.144973,0.00013170754512065175
921,P:613,P:672,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1448930640161907,0.144973,7.993598380928724e-05
922,P:614,P:615,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
923,P:615,P:672,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732038,0.144973,0.0005398860273203854
924,P:615,P:674,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483784035948627,0.144973,0.0001351596405137212
925,P:616,P:617,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
926,P:617,P:674,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
927,P:617,P:676,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
928,P:618,P:619,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
929,P:619,P:676,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917822,0.144973,0.00014419401917822872
930,P:619,P:678,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
931,P:620,P:621,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
932,P:621,P:678,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14578751661236258,0.144973,0.0008145166123625924
933,P:621,P:680,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14492411807563269,0.144973,4.888192436730554e-05
934,P:622,P:623,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
935,P:623,P:680,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
936,P:623,P:682,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917858,0.144973,0.00014419401917858954
937,P:624,P:625,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
938,P:625,P:682,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
939,P:625,P:684,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
940,P:626,P:627,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
941,P:627,P:684,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14556441872930317,0.144973,0.0005914187293031836
942,P:627,P:686,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487956,0.144973,0.0001317075451204297
943,P:628,P:629,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
944,P:629,P:686,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14550257729676103,0.144973,0.0005295772967610357
945,P:629,P:688,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487956,0.144973,0.0001317075451204297
946,P:630,P:631,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
947,P:631,P:688,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14556441872930317,0.144973,0.0005914187293031836
948,P:631,P:690,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
949,P:632,P:633,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
950,P:633,P:690,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
951,P:633,P:692,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917858,0.144973,0.00014419401917858954
952,P:634,P:635,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
953,P:635,P:692,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
954,P:635,P:694,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14492411807563269,0.144973,4.888192436730554e-05
955,P:636,P:637,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
956,P:637,P:694,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14578751661236258,0.144973,0.0008145166123625924
957,P:637,P:696,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
958,P:638,P:639,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
959,P:639,P:696,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917822,0.144973,0.00014419401917822872
960,P:639,P:698,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
961,P:640,P:641,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
962,P:641,P:698,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
963,P:641,P:700,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483784035948627,0.144973,0.0001351596405137212
964,P:642,P:643,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
965,P:643,P:700,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732038,0.144973,0.0005398860273203854
