node_id,element,node_type,end,source_index_0based,graph_source,coordinates_assigned,formal_charge_assigned,force_field_type_assigned,circumferential_index,lattice_x,lattice_y,radius_proxy_nm,angle_turns,bridge_path_id,bridge_index,bridge_position,attached_seed_node,attached_annulus_node,selected_gap_nm,feasible_gap_minimum_nm,feasible_gap_maximum_nm,mapping_seed_parity,mapping_orientation,mapping_rotation,mapping_chirality,attached_to
A:UPPER:-13:-3,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-13,-3,1.0148137273827282,0.5605188591618384,,,,,,,,,,,,,
A:UPPER:-13:-1,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-13,-1,0.9506540901328586,0.521080804080486,,,,,,,,,,,,,
A:UPPER:-13:1,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-13,1,0.9506540901328586,0.47891919591951404,,,,,,,,,,,,,
A:UPPER:-13:3,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-13,3,1.0148137273827282,0.43948114083816164,,,,,,,,,,,,,
A:UPPER:-13:5,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-13,5,1.1322783693423681,0.40647084303245806,,,,,,,,,,,,,
A:UPPER:-11:-5,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-11,-5,1.0148137273827282,0.6061478075048283,,,,,,,,,,,,,
A:UPPER:-11:-3,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-11,-3,0.8818387023079903,0.5702361001279216,,,,,,,,,,,,,
A:UPPER:-11:-1,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-11,-1,0.8071776723188937,0.524856321012853,,,,,,,,,,,,,
A:UPPER:-11:1,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-11,1,0.8071776723188937,0.475143678987147,,,,,,,,,,,,,
A:UPPER:-11:3,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-11,3,0.8818387023079903,0.4297638998720784,,,,,,,,,,,,,
A:UPPER:-11:5,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-11,5,1.0148137273827282,0.3938521924951717,,,,,,,,,,,,,
A:UPPER:-10:-6,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-10,-6,1.0454179797494747,0.62806142708885,,,,,,,,,,,,,
A:UPPER:-10:-4,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-10,-4,0.8818387023079903,0.596430566538745,,,,,,,,,,,,,
A:UPPER:-10:-2,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-10,-2,0.767127071345485,0.5530739037524142,,,,,,,,,,,,,
A:UPPER:-10:0,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-10,0,0.7248669481305202,0.5,,,,,,,,,,,,,
A:UPPER:-10:2,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-10,2,0.767127071345485,0.44692609624758584,,,,,,,,,,,,,
A:UPPER:-10:4,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-10,4,0.8818387023079903,0.40356943346125496,,,,,,,,,,,,,
A:UPPER:-10:6,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-10,6,1.0454179797494747,0.37193857291114996,,,,,,,,,,,,,
A:UPPER:-8:-6,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-8,-6,0.9506540901328587,0.6455858625861808,,,,,,,,,,,,,
A:UPPER:-8:-4,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-8,-4,0.767127071345485,0.6135927629142525,,,,,,,,,,,,,
A:UPPER:-8:-2,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-8,-2,0.6319243548827354,0.5650367345732514,,,,,,,,,,,,,
A:UPPER:-8:0,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-8,0,0.5798935585044162,0.5,,,,,,,,,,,,,
A:UPPER:-8:2,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-8,2,0.6319243548827354,0.4349632654267485,,,,,,,,,,,,,
A:UPPER:-8:4,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-8,4,0.767127071345485,0.38640723708574753,,,,,,,,,,,,,
A:UPPER:-8:6,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-8,6,0.9506540901328587,0.3544141374138193,,,,,,,,,,,,,
A:UPPER:-7:-7,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-7,-7,1.0148137273827282,0.6666666666666666,,,,,,,,,,,,,
A:UPPER:-7:-5,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-7,-5,0.8071776723188936,0.6418103456538136,,,,,,,,,,,,,
A:UPPER:-7:-3,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-7,-3,0.6319243548827354,0.6016299320934152,,,,,,,,,,,,,
A:UPPER:-7:-1,B,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-7,-1,0.5227089898747372,0.5386052395778166,,,,,,,,,,,,,
A:UPPER:-7:1,B,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-7,1,0.5227089898747372,0.4613947604221834,,,,,,,,,,,,,
A:UPPER:-7:3,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-7,3,0.6319243548827354,0.3983700679065848,,,,,,,,,,,,,
A:UPPER:-7:5,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-7,5,0.8071776723188936,0.3581896543461864,,,,,,,,,,,,,
A:UPPER:-7:7,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-7,7,1.0148137273827282,0.33333333333333337,,,,,,,,,,,,,
A:UPPER:-5:-7,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-5,-7,0.9506540901328586,0.6877474707471527,,,,,,,,,,,,,
A:UPPER:-5:-5,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-5,-5,0.7248669481305201,0.6666666666666666,,,,,,,,,,,,,
A:UPPER:-5:-3,N,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-5,-3,0.5227089898747374,0.62806142708885,,,,,,,,,,,,,
A:UPPER:-5:3,N,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-5,3,0.5227089898747374,0.37193857291114996,,,,,,,,,,,,,
A:UPPER:-5:5,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-5,5,0.7248669481305201,0.33333333333333337,,,,,,,,,,,,,
A:UPPER:-5:7,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-5,7,0.9506540901328586,0.31225252925284736,,,,,,,,,,,,,
A:UPPER:-4:-8,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-4,-8,1.0454179797494745,0.7052719062444832,,,,,,,,,,,,,
A:UPPER:-4:-6,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-4,-6,0.8071776723188937,0.6915229876795197,,,,,,,,,,,,,
A:UPPER:-4:-4,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-4,-4,0.5798935585044162,0.6666666666666666,,,,,,,,,,,,,
A:UPPER:-4:4,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-4,4,0.5798935585044162,0.33333333333333337,,,,,,,,,,,,,
A:UPPER:-4:6,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-4,6,0.8071776723188937,0.30847701232048036,,,,,,,,,,,,,
A:UPPER:-4:8,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-4,8,1.0454179797494745,0.29472809375551673,,,,,,,,,,,,,
A:UPPER:-2:-8,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-2,-8,1.0148137273827282,0.727185525828505,,,,,,,,,,,,,
A:UPPER:-2:-6,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-2,-6,0.767127071345485,0.7197405704190808,,,,,,,,,,,,,
A:UPPER:-2:-4,N,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-2,-4,0.5227089898747372,0.7052719062444832,,,,,,,,,,,,,
A:UPPER:-2:4,N,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-2,4,0.5227089898747372,0.29472809375551673,,,,,,,,,,,,,
A:UPPER:-2:6,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-2,6,0.767127071345485,0.2802594295809192,,,,,,,,,,,,,
A:UPPER:-2:8,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-2,8,1.0148137273827282,0.27281447417149496,,,,,,,,,,,,,
A:UPPER:-1:-9,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-1,-9,1.132278369342368,0.7398041763657914,,,,,,,,,,,,,
A:UPPER:-1:-7,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-1,-7,0.8818387023079902,0.7369027667945882,,,,,,,,,,,,,
A:UPPER:-1:-5,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-1,-5,0.6319243548827352,0.7317034012399182,,,,,,,,,,,,,
A:UPPER:-1:5,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-1,5,0.6319243548827352,0.26829659876008183,,,,,,,,,,,,,
A:UPPER:-1:7,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-1,7,0.8818387023079902,0.26309723320541173,,,,,,,,,,,,,
A:UPPER:-1:9,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,-1,9,1.132278369342368,0.2601958236342086,,,,,,,,,,,,,
A:UPPER:1:-9,N,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,1,-9,1.132278369342368,0.7601958236342086,,,,,,,,,,,,,
A:UPPER:1:-7,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,1,-7,0.8818387023079902,0.7630972332054117,,,,,,,,,,,,,
A:UPPER:1:-5,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,1,-5,0.6319243548827352,0.7682965987600818,,,,,,,,,,,,,
A:UPPER:1:5,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,1,5,0.6319243548827352,0.23170340123991814,,,,,,,,,,,,,
A:UPPER:1:7,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,1,7,0.8818387023079902,0.2369027667945883,,,,,,,,,,,,,
A:UPPER:1:9,N,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,1,9,1.132278369342368,0.23980417636579138,,,,,,,,,,,,,
A:UPPER:2:-8,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,2,-8,1.0148137273827282,0.772814474171495,,,,,,,,,,,,,
A:UPPER:2:-6,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,2,-6,0.767127071345485,0.7802594295809192,,,,,,,,,,,,,
A:UPPER:2:-4,B,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,2,-4,0.5227089898747372,0.7947280937555167,,,,,,,,,,,,,
A:UPPER:2:4,B,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,2,4,0.5227089898747372,0.2052719062444833,,,,,,,,,,,,,
A:UPPER:2:6,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,2,6,0.767127071345485,0.21974057041908082,,,,,,,,,,,,,
A:UPPER:2:8,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,2,8,1.0148137273827282,0.227185525828505,,,,,,,,,,,,,
A:UPPER:4:-8,N,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,4,-8,1.0454179797494745,0.7947280937555167,,,,,,,,,,,,,
A:UPPER:4:-6,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,4,-6,0.8071776723188937,0.8084770123204803,,,,,,,,,,,,,
A:UPPER:4:-4,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,4,-4,0.5798935585044162,0.8333333333333333,,,,,,,,,,,,,
A:UPPER:4:4,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,4,4,0.5798935585044162,0.16666666666666669,,,,,,,,,,,,,
A:UPPER:4:6,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,4,6,0.8071776723188937,0.1915229876795197,,,,,,,,,,,,,
A:UPPER:4:8,N,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,4,8,1.0454179797494745,0.2052719062444833,,,,,,,,,,,,,
A:UPPER:5:-7,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,5,-7,0.9506540901328586,0.8122525292528474,,,,,,,,,,,,,
A:UPPER:5:-5,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,5,-5,0.7248669481305201,0.8333333333333334,,,,,,,,,,,,,
A:UPPER:5:-3,B,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,5,-3,0.5227089898747374,0.87193857291115,,,,,,,,,,,,,
A:UPPER:5:3,B,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,5,3,0.5227089898747374,0.12806142708885004,,,,,,,,,,,,,
A:UPPER:5:5,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,5,5,0.7248669481305201,0.16666666666666666,,,,,,,,,,,,,
A:UPPER:5:7,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,5,7,0.9506540901328586,0.18774747074715262,,,,,,,,,,,,,
A:UPPER:7:-7,N,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,7,-7,1.0148137273827282,0.8333333333333333,,,,,,,,,,,,,
A:UPPER:7:-5,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,7,-5,0.8071776723188936,0.8581896543461863,,,,,,,,,,,,,
A:UPPER:7:-3,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,7,-3,0.6319243548827354,0.8983700679065848,,,,,,,,,,,,,
A:UPPER:7:-1,N,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,7,-1,0.5227089898747372,0.9613947604221834,,,,,,,,,,,,,
A:UPPER:7:1,N,ANNULUS_INNER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,7,1,0.5227089898747372,0.03860523957781663,,,,,,,,,,,,,
A:UPPER:7:3,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,7,3,0.6319243548827354,0.10162993209341517,,,,,,,,,,,,,
A:UPPER:7:5,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,7,5,0.8071776723188936,0.14181034565381365,,,,,,,,,,,,,
A:UPPER:7:7,N,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,7,7,1.0148137273827282,0.16666666666666669,,,,,,,,,,,,,
A:UPPER:8:-6,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,8,-6,0.9506540901328587,0.8544141374138192,,,,,,,,,,,,,
A:UPPER:8:-4,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,8,-4,0.767127071345485,0.8864072370857474,,,,,,,,,,,,,
A:UPPER:8:-2,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,8,-2,0.6319243548827354,0.9349632654267485,,,,,,,,,,,,,
A:UPPER:8:0,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,8,0,0.5798935585044162,0.0,,,,,,,,,,,,,
A:UPPER:8:2,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,8,2,0.6319243548827354,0.0650367345732515,,,,,,,,,,,,,
A:UPPER:8:4,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,8,4,0.767127071345485,0.11359276291425253,,,,,,,,,,,,,
A:UPPER:8:6,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,8,6,0.9506540901328587,0.14558586258618073,,,,,,,,,,,,,
A:UPPER:10:-6,N,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,10,-6,1.0454179797494747,0.87193857291115,,,,,,,,,,,,,
A:UPPER:10:-4,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,10,-4,0.8818387023079903,0.903569433461255,,,,,,,,,,,,,
A:UPPER:10:-2,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,10,-2,0.767127071345485,0.9469260962475858,,,,,,,,,,,,,
A:UPPER:10:0,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,10,0,0.7248669481305202,0.0,,,,,,,,,,,,,
A:UPPER:10:2,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,10,2,0.767127071345485,0.05307390375241415,,,,,,,,,,,,,
A:UPPER:10:4,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,10,4,0.8818387023079903,0.09643056653874504,,,,,,,,,,,,,
A:UPPER:10:6,N,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,10,6,1.0454179797494747,0.12806142708885004,,,,,,,,,,,,,
A:UPPER:11:-5,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,11,-5,1.0148137273827282,0.8938521924951717,,,,,,,,,,,,,
A:UPPER:11:-3,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,11,-3,0.8818387023079903,0.9297638998720784,,,,,,,,,,,,,
A:UPPER:11:-1,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,11,-1,0.8071776723188937,0.975143678987147,,,,,,,,,,,,,
A:UPPER:11:1,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,11,1,0.8071776723188937,0.024856321012853008,,,,,,,,,,,,,
A:UPPER:11:3,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,11,3,0.8818387023079903,0.07023610012792163,,,,,,,,,,,,,
A:UPPER:11:5,B,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,11,5,1.0148137273827282,0.1061478075048283,,,,,,,,,,,,,
A:UPPER:13:-5,N,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,13,-5,1.1322783693423681,0.9064708430324581,,,,,,,,,,,,,
A:UPPER:13:-3,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,13,-3,1.0148137273827282,0.9394811408381616,,,,,,,,,,,,,
A:UPPER:13:-1,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,13,-1,0.9506540901328586,0.978919195919514,,,,,,,,,,,,,
A:UPPER:13:1,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,13,1,0.9506540901328586,0.021080804080485956,,,,,,,,,,,,,
A:UPPER:13:3,N,ANNULUS_INTERIOR,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,13,3,1.0148137273827282,0.06051885916183837,,,,,,,,,,,,,
A:UPPER:13:5,N,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,13,5,1.1322783693423681,0.09352915696754195,,,,,,,,,,,,,
A:UPPER:14:-4,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,14,-4,1.1322783693423681,0.9268624903008753,,,,,,,,,,,,,
A:UPPER:14:-2,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,14,-2,1.0454179797494745,0.9613947604221834,,,,,,,,,,,,,
A:UPPER:14:0,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,14,0,1.0148137273827282,0.0,,,,,,,,,,,,,
A:UPPER:14:2,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,14,2,1.0454179797494745,0.03860523957781663,,,,,,,,,,,,,
A:UPPER:14:4,B,ANNULUS_OUTER_BOUNDARY,UPPER,,GATE3F_RETAINED_HEAVY_NODE,False,False,False,,14,4,1.1322783693423681,0.0731375096991247,,,,,,,,,,,,,
BR:LOWER:00:1,B,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:00,0,1,S:1681,A:LOWER:14:-2,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
BR:LOWER:00:2,N,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:00,0,2,S:1681,A:LOWER:14:-2,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
BR:LOWER:00:3,B,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:00,0,3,S:1681,A:LOWER:14:-2,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
BR:LOWER:01:1,B,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:01,1,1,S:1683,A:LOWER:14:-4,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
BR:LOWER:01:2,N,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:01,1,2,S:1683,A:LOWER:14:-4,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
BR:LOWER:01:3,B,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:01,1,3,S:1683,A:LOWER:14:-4,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
BR:LOWER:02:1,B,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:02,2,1,S:1685,A:LOWER:-1:-9,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
BR:LOWER:02:2,N,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:02,2,2,S:1685,A:LOWER:-1:-9,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
BR:LOWER:02:3,B,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:02,2,3,S:1685,A:LOWER:-1:-9,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
BR:LOWER:03:1,B,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:03,3,1,S:1687,A:LOWER:-4:-8,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
BR:LOWER:03:2,N,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:03,3,2,S:1687,A:LOWER:-4:-8,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
BR:LOWER:03:3,B,ALTERNATING_BN_TRIMER_BRIDGE,LOWER,,GATE3H_SELECTED_TRIMER_BRIDGE,False,False,False,,,,,,LOWER:BRIDGE:03,3,3,S:1687,A:LOWER:-4:-8,0.17709999999999998,0.05,0.3041,1,-1,14,-1,
