node_id,element,node_type,end,source_index_0based,coordinates_assigned,formal_charge_assigned,force_field_type_assigned,circumferential_index,lattice_x,lattice_y,radius_proxy_nm,angle_turns,attached_to
P:1593,N,PARENT_HBN,PARENT,1593,False,False,False,,,,,,
P:1594,B,PARENT_HBN,PARENT,1594,False,False,False,,,,,,
P:1595,N,PARENT_HBN,PARENT,1595,False,False,False,,,,,,
P:1596,B,PARENT_HBN,PARENT,1596,False,False,False,,,,,,
P:1597,N,PARENT_HBN,PARENT,1597,False,False,False,,,,,,
P:1598,B,PARENT_HBN,PARENT,1598,False,False,False,,,,,,
P:1599,N,PARENT_HBN,PARENT,1599,False,False,False,,,,,,
P:1600,B,PARENT_HBN,PARENT,1600,False,False,False,,,,,,
P:1601,N,PARENT_HBN,PARENT,1601,False,False,False,,,,,,
P:1602,B,PARENT_HBN,PARENT,1602,False,False,False,,,,,,
P:1603,N,PARENT_HBN,PARENT,1603,False,False,False,,,,,,
P:1604,B,PARENT_HBN,PARENT,1604,False,False,False,,,,,,
P:1605,N,PARENT_HBN,PARENT,1605,False,False,False,,,,,,
P:1606,B,PARENT_HBN,PARENT,1606,False,False,False,,,,,,
P:1607,N,PARENT_HBN,PARENT,1607,False,False,False,,,,,,
P:1608,B,PARENT_HBN,PARENT,1608,False,False,False,,,,,,
P:1609,N,PARENT_HBN,PARENT,1609,False,False,False,,,,,,
P:1610,B,PARENT_HBN,PARENT,1610,False,False,False,,,,,,
P:1611,N,PARENT_HBN,PARENT,1611,False,False,False,,,,,,
P:1612,B,PARENT_HBN,PARENT,1612,False,False,False,,,,,,
P:1613,N,PARENT_HBN,PARENT,1613,False,False,False,,,,,,
P:1614,B,PARENT_HBN,PARENT,1614,False,False,False,,,,,,
P:1615,N,PARENT_HBN,PARENT,1615,False,False,False,,,,,,
P:1616,B,PARENT_HBN,PARENT,1616,False,False,False,,,,,,
P:1617,N,PARENT_HBN,PARENT,1617,False,False,False,,,,,,
P:1618,B,PARENT_HBN,PARENT,1618,False,False,False,,,,,,
P:1619,N,PARENT_HBN,PARENT,1619,False,False,False,,,,,,
P:1620,B,PARENT_HBN,PARENT,1620,False,False,False,,,,,,
P:1621,N,PARENT_HBN,PARENT,1621,False,False,False,,,,,,
P:1622,B,PARENT_HBN,PARENT,1622,False,False,False,,,,,,
P:1623,N,PARENT_HBN,PARENT,1623,False,False,False,,,,,,
P:1624,B,PARENT_HBN,PARENT,1624,False,False,False,,,,,,
P:1625,N,PARENT_HBN,PARENT,1625,False,False,False,,,,,,
P:1626,B,PARENT_HBN,PARENT,1626,False,False,False,,,,,,
P:1627,N,PARENT_HBN,PARENT,1627,False,False,False,,,,,,
P:1628,B,PARENT_HBN,PARENT,1628,False,False,False,,,,,,
P:1629,N,PARENT_HBN,PARENT,1629,False,False,False,,,,,,
P:1630,B,PARENT_HBN,PARENT,1630,False,False,False,,,,,,
P:1631,N,PARENT_HBN,PARENT,1631,False,False,False,,,,,,
P:1632,B,PARENT_HBN,PARENT,1632,False,False,False,,,,,,
P:1633,N,PARENT_HBN,PARENT,1633,False,False,False,,,,,,
P:1634,B,PARENT_HBN,PARENT,1634,False,False,False,,,,,,
P:1635,N,PARENT_HBN,PARENT,1635,False,False,False,,,,,,
P:1636,B,PARENT_HBN,PARENT,1636,False,False,False,,,,,,
P:1637,N,PARENT_HBN,PARENT,1637,False,False,False,,,,,,
P:1638,B,PARENT_HBN,PARENT,1638,False,False,False,,,,,,
P:1639,N,PARENT_HBN,PARENT,1639,False,False,False,,,,,,
P:1640,B,PARENT_HBN,PARENT,1640,False,False,False,,,,,,
P:1641,N,PARENT_HBN,PARENT,1641,False,False,False,,,,,,
P:1642,B,PARENT_HBN,PARENT,1642,False,False,False,,,,,,
P:1643,N,PARENT_HBN,PARENT,1643,False,False,False,,,,,,
P:1644,B,PARENT_HBN,PARENT,1644,False,False,False,,,,,,
P:1645,N,PARENT_HBN,PARENT,1645,False,False,False,,,,,,
P:1646,B,PARENT_HBN,PARENT,1646,False,False,False,,,,,,
P:1647,N,PARENT_HBN,PARENT,1647,False,False,False,,,,,,
P:1648,B,PARENT_HBN,PARENT,1648,False,False,False,,,,,,
P:1649,N,PARENT_HBN,PARENT,1649,False,False,False,,,,,,
P:1650,B,PARENT_HBN,PARENT,1650,False,False,False,,,,,,
P:1651,N,PARENT_HBN,PARENT,1651,False,False,False,,,,,,
P:1652,B,PARENT_HBN,PARENT,1652,False,False,False,,,,,,
P:1653,N,PARENT_HBN,PARENT,1653,False,False,False,,,,,,
P:1654,B,PARENT_HBN,PARENT,1654,False,False,False,,,,,,
P:1655,N,PARENT_HBN,PARENT,1655,False,False,False,,,,,,
P:1656,B,PARENT_HBN,PARENT,1656,False,False,False,,,,,,
P:1657,N,PARENT_HBN,PARENT,1657,False,False,False,,,,,,
P:1658,B,PARENT_HBN,PARENT,1658,False,False,False,,,,,,
P:1659,N,PARENT_HBN,PARENT,1659,False,False,False,,,,,,
P:1660,B,PARENT_HBN,PARENT,1660,False,False,False,,,,,,
P:1661,N,PARENT_HBN,PARENT,1661,False,False,False,,,,,,
P:1662,B,PARENT_HBN,PARENT,1662,False,False,False,,,,,,
P:1663,N,PARENT_HBN,PARENT,1663,False,False,False,,,,,,
P:1664,B,PARENT_HBN,PARENT,1664,False,False,False,,,,,,
P:1665,N,PARENT_HBN,PARENT,1665,False,False,False,,,,,,
P:1666,B,PARENT_HBN,PARENT,1666,False,False,False,,,,,,
P:1667,N,PARENT_HBN,PARENT,1667,False,False,False,,,,,,
P:1668,B,PARENT_HBN,PARENT,1668,False,False,False,,,,,,
P:1669,N,PARENT_HBN,PARENT,1669,False,False,False,,,,,,
P:1670,B,PARENT_HBN,PARENT,1670,False,False,False,,,,,,
P:1671,N,PARENT_HBN,PARENT,1671,False,False,False,,,,,,
P:1672,B,PARENT_HBN,PARENT,1672,False,False,False,,,,,,
P:1673,N,PARENT_HBN,PARENT,1673,False,False,False,,,,,,
P:1674,B,PARENT_HBN,PARENT,1674,False,False,False,,,,,,
P:1675,N,PARENT_HBN,PARENT,1675,False,False,False,,,,,,
P:1676,B,PARENT_HBN,PARENT,1676,False,False,False,,,,,,
P:1677,N,PARENT_HBN,PARENT,1677,False,False,False,,,,,,
P:1678,B,PARENT_HBN,PARENT,1678,False,False,False,,,,,,
P:1679,N,PARENT_HBN,PARENT,1679,False,False,False,,,,,,
S:1680,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1680,False,False,False,0,,,,,
S:1681,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1681,False,False,False,1,,,,,
S:1682,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1682,False,False,False,2,,,,,
S:1683,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1683,False,False,False,3,,,,,
S:1684,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1684,False,False,False,4,,,,,
S:1685,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1685,False,False,False,5,,,,,
S:1686,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1686,False,False,False,6,,,,,
S:1687,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1687,False,False,False,7,,,,,
S:1688,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1688,False,False,False,8,,,,,
S:1689,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1689,False,False,False,9,,,,,
S:1690,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1690,False,False,False,10,,,,,
S:1691,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1691,False,False,False,11,,,,,
S:1692,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1692,False,False,False,12,,,,,
S:1693,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1693,False,False,False,13,,,,,
S:1694,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1694,False,False,False,14,,,,,
S:1695,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1695,False,False,False,15,,,,,
S:1696,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1696,False,False,False,16,,,,,
S:1697,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1697,False,False,False,17,,,,,
S:1698,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1698,False,False,False,18,,,,,
S:1699,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1699,False,False,False,19,,,,,
S:1700,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1700,False,False,False,20,,,,,
S:1701,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1701,False,False,False,21,,,,,
S:1702,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1702,False,False,False,22,,,,,
S:1703,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1703,False,False,False,23,,,,,
S:1704,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1704,False,False,False,24,,,,,
S:1705,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1705,False,False,False,25,,,,,
S:1706,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1706,False,False,False,26,,,,,
S:1707,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1707,False,False,False,27,,,,,
S:1708,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1708,False,False,False,28,,,,,
S:1709,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1709,False,False,False,29,,,,,
S:1710,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1710,False,False,False,0,,,,,
S:1711,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1711,False,False,False,1,,,,,
S:1712,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1712,False,False,False,2,,,,,
S:1713,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1713,False,False,False,3,,,,,
S:1714,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1714,False,False,False,4,,,,,
S:1715,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1715,False,False,False,5,,,,,
S:1716,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1716,False,False,False,6,,,,,
S:1717,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1717,False,False,False,7,,,,,
S:1718,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1718,False,False,False,8,,,,,
S:1719,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1719,False,False,False,9,,,,,
S:1720,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1720,False,False,False,10,,,,,
S:1721,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1721,False,False,False,11,,,,,
S:1722,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1722,False,False,False,12,,,,,
S:1723,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1723,False,False,False,13,,,,,
S:1724,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1724,False,False,False,14,,,,,
S:1725,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1725,False,False,False,15,,,,,
S:1726,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1726,False,False,False,16,,,,,
S:1727,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1727,False,False,False,17,,,,,
S:1728,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1728,False,False,False,18,,,,,
S:1729,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1729,False,False,False,19,,,,,
S:1730,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1730,False,False,False,20,,,,,
S:1731,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1731,False,False,False,21,,,,,
S:1732,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1732,False,False,False,22,,,,,
S:1733,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1733,False,False,False,23,,,,,
S:1734,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1734,False,False,False,24,,,,,
S:1735,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1735,False,False,False,25,,,,,
S:1736,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1736,False,False,False,26,,,,,
S:1737,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1737,False,False,False,27,,,,,
S:1738,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1738,False,False,False,28,,,,,
S:1739,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1739,False,False,False,29,,,,,
A:LOWER:-14:-4,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-14,-4,1.1322783693423681,0.5731375096991247,
A:LOWER:-14:-2,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-14,-2,1.0454179797494745,0.5386052395778166,
A:LOWER:-14:0,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-14,0,1.0148137273827282,0.5,
A:LOWER:-14:2,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-14,2,1.0454179797494745,0.4613947604221834,
A:LOWER:-14:4,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-14,4,1.1322783693423681,0.4268624903008753,
A:LOWER:-13:-5,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-13,-5,1.1322783693423681,0.5935291569675419,
A:LOWER:-13:-3,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-13,-3,1.0148137273827282,0.5605188591618384,
A:LOWER:-13:-1,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-13,-1,0.9506540901328586,0.521080804080486,
A:LOWER:-13:1,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-13,1,0.9506540901328586,0.47891919591951404,
A:LOWER:-13:3,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-13,3,1.0148137273827282,0.43948114083816164,
A:LOWER:-13:5,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-13,5,1.1322783693423681,0.40647084303245806,
A:LOWER:-11:-5,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-11,-5,1.0148137273827282,0.6061478075048283,
A:LOWER:-11:-3,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-11,-3,0.8818387023079903,0.5702361001279216,
A:LOWER:-11:-1,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-11,-1,0.8071776723188937,0.524856321012853,
A:LOWER:-11:1,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-11,1,0.8071776723188937,0.475143678987147,
A:LOWER:-11:3,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-11,3,0.8818387023079903,0.4297638998720784,
A:LOWER:-11:5,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-11,5,1.0148137273827282,0.3938521924951717,
A:LOWER:-10:-6,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-10,-6,1.0454179797494747,0.62806142708885,
A:LOWER:-10:-4,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-10,-4,0.8818387023079903,0.596430566538745,
A:LOWER:-10:-2,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-10,-2,0.767127071345485,0.5530739037524142,
A:LOWER:-10:0,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-10,0,0.7248669481305202,0.5,
A:LOWER:-10:2,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-10,2,0.767127071345485,0.44692609624758584,
A:LOWER:-10:4,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-10,4,0.8818387023079903,0.40356943346125496,
A:LOWER:-10:6,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-10,6,1.0454179797494747,0.37193857291114996,
A:LOWER:-8:-6,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-8,-6,0.9506540901328587,0.6455858625861808,
A:LOWER:-8:-4,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-8,-4,0.767127071345485,0.6135927629142525,
A:LOWER:-8:-2,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-8,-2,0.6319243548827354,0.5650367345732514,
A:LOWER:-8:0,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-8,0,0.5798935585044162,0.5,
A:LOWER:-8:2,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-8,2,0.6319243548827354,0.4349632654267485,
A:LOWER:-8:4,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-8,4,0.767127071345485,0.38640723708574753,
A:LOWER:-8:6,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-8,6,0.9506540901328587,0.3544141374138193,
A:LOWER:-7:-7,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-7,-7,1.0148137273827282,0.6666666666666666,
A:LOWER:-7:-5,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-7,-5,0.8071776723188936,0.6418103456538136,
A:LOWER:-7:-3,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-7,-3,0.6319243548827354,0.6016299320934152,
A:LOWER:-7:-1,N,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,-7,-1,0.5227089898747372,0.5386052395778166,
A:LOWER:-7:1,N,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,-7,1,0.5227089898747372,0.4613947604221834,
A:LOWER:-7:3,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-7,3,0.6319243548827354,0.3983700679065848,
A:LOWER:-7:5,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-7,5,0.8071776723188936,0.3581896543461864,
A:LOWER:-7:7,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-7,7,1.0148137273827282,0.33333333333333337,
A:LOWER:-5:-7,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-5,-7,0.9506540901328586,0.6877474707471527,
A:LOWER:-5:-5,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-5,-5,0.7248669481305201,0.6666666666666666,
A:LOWER:-5:-3,B,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,-5,-3,0.5227089898747374,0.62806142708885,
A:LOWER:-5:3,B,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,-5,3,0.5227089898747374,0.37193857291114996,
A:LOWER:-5:5,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-5,5,0.7248669481305201,0.33333333333333337,
A:LOWER:-5:7,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-5,7,0.9506540901328586,0.31225252925284736,
A:LOWER:-4:-8,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-4,-8,1.0454179797494745,0.7052719062444832,
A:LOWER:-4:-6,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-4,-6,0.8071776723188937,0.6915229876795197,
A:LOWER:-4:-4,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-4,-4,0.5798935585044162,0.6666666666666666,
A:LOWER:-4:4,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-4,4,0.5798935585044162,0.33333333333333337,
A:LOWER:-4:6,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-4,6,0.8071776723188937,0.30847701232048036,
A:LOWER:-4:8,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-4,8,1.0454179797494745,0.29472809375551673,
A:LOWER:-2:-8,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-2,-8,1.0148137273827282,0.727185525828505,
A:LOWER:-2:-6,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-2,-6,0.767127071345485,0.7197405704190808,
A:LOWER:-2:-4,B,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,-2,-4,0.5227089898747372,0.7052719062444832,
A:LOWER:-2:4,B,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,-2,4,0.5227089898747372,0.29472809375551673,
A:LOWER:-2:6,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-2,6,0.767127071345485,0.2802594295809192,
A:LOWER:-2:8,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,-2,8,1.0148137273827282,0.27281447417149496,
A:LOWER:-1:-9,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-1,-9,1.132278369342368,0.7398041763657914,
A:LOWER:-1:-7,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-1,-7,0.8818387023079902,0.7369027667945882,
A:LOWER:-1:-5,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-1,-5,0.6319243548827352,0.7317034012399182,
A:LOWER:-1:5,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-1,5,0.6319243548827352,0.26829659876008183,
A:LOWER:-1:7,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,-1,7,0.8818387023079902,0.26309723320541173,
A:LOWER:-1:9,N,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,-1,9,1.132278369342368,0.2601958236342086,
A:LOWER:1:-9,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,1,-9,1.132278369342368,0.7601958236342086,
A:LOWER:1:-7,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,1,-7,0.8818387023079902,0.7630972332054117,
A:LOWER:1:-5,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,1,-5,0.6319243548827352,0.7682965987600818,
A:LOWER:1:5,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,1,5,0.6319243548827352,0.23170340123991814,
A:LOWER:1:7,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,1,7,0.8818387023079902,0.2369027667945883,
A:LOWER:1:9,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,1,9,1.132278369342368,0.23980417636579138,
A:LOWER:2:-8,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,2,-8,1.0148137273827282,0.772814474171495,
A:LOWER:2:-6,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,2,-6,0.767127071345485,0.7802594295809192,
A:LOWER:2:-4,N,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,2,-4,0.5227089898747372,0.7947280937555167,
A:LOWER:2:4,N,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,2,4,0.5227089898747372,0.2052719062444833,
A:LOWER:2:6,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,2,6,0.767127071345485,0.21974057041908082,
A:LOWER:2:8,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,2,8,1.0148137273827282,0.227185525828505,
A:LOWER:4:-8,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,4,-8,1.0454179797494745,0.7947280937555167,
A:LOWER:4:-6,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,4,-6,0.8071776723188937,0.8084770123204803,
A:LOWER:4:-4,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,4,-4,0.5798935585044162,0.8333333333333333,
A:LOWER:4:4,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,4,4,0.5798935585044162,0.16666666666666669,
A:LOWER:4:6,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,4,6,0.8071776723188937,0.1915229876795197,
A:LOWER:4:8,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,4,8,1.0454179797494745,0.2052719062444833,
A:LOWER:5:-7,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,5,-7,0.9506540901328586,0.8122525292528474,
A:LOWER:5:-5,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,5,-5,0.7248669481305201,0.8333333333333334,
A:LOWER:5:-3,N,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,5,-3,0.5227089898747374,0.87193857291115,
A:LOWER:5:3,N,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,5,3,0.5227089898747374,0.12806142708885004,
A:LOWER:5:5,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,5,5,0.7248669481305201,0.16666666666666666,
A:LOWER:5:7,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,5,7,0.9506540901328586,0.18774747074715262,
A:LOWER:7:-7,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,7,-7,1.0148137273827282,0.8333333333333333,
A:LOWER:7:-5,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,7,-5,0.8071776723188936,0.8581896543461863,
A:LOWER:7:-3,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,7,-3,0.6319243548827354,0.8983700679065848,
A:LOWER:7:-1,B,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,7,-1,0.5227089898747372,0.9613947604221834,
A:LOWER:7:1,B,ANNULUS_INNER_BOUNDARY,LOWER,,False,False,False,,7,1,0.5227089898747372,0.03860523957781663,
A:LOWER:7:3,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,7,3,0.6319243548827354,0.10162993209341517,
A:LOWER:7:5,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,7,5,0.8071776723188936,0.14181034565381365,
A:LOWER:7:7,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,7,7,1.0148137273827282,0.16666666666666669,
A:LOWER:8:-6,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,8,-6,0.9506540901328587,0.8544141374138192,
A:LOWER:8:-4,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,8,-4,0.767127071345485,0.8864072370857474,
A:LOWER:8:-2,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,8,-2,0.6319243548827354,0.9349632654267485,
A:LOWER:8:0,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,8,0,0.5798935585044162,0.0,
A:LOWER:8:2,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,8,2,0.6319243548827354,0.0650367345732515,
A:LOWER:8:4,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,8,4,0.767127071345485,0.11359276291425253,
A:LOWER:8:6,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,8,6,0.9506540901328587,0.14558586258618073,
A:LOWER:10:-6,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,10,-6,1.0454179797494747,0.87193857291115,
A:LOWER:10:-4,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,10,-4,0.8818387023079903,0.903569433461255,
A:LOWER:10:-2,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,10,-2,0.767127071345485,0.9469260962475858,
A:LOWER:10:0,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,10,0,0.7248669481305202,0.0,
A:LOWER:10:2,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,10,2,0.767127071345485,0.05307390375241415,
A:LOWER:10:4,B,ANNULUS_INTERIOR,LOWER,,False,False,False,,10,4,0.8818387023079903,0.09643056653874504,
A:LOWER:10:6,B,ANNULUS_OUTER_BOUNDARY,LOWER,,False,False,False,,10,6,1.0454179797494747,0.12806142708885004,
A:LOWER:11:-5,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,11,-5,1.0148137273827282,0.8938521924951717,
A:LOWER:11:-3,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,11,-3,0.8818387023079903,0.9297638998720784,
A:LOWER:11:-1,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,11,-1,0.8071776723188937,0.975143678987147,
A:LOWER:11:1,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,11,1,0.8071776723188937,0.024856321012853008,
A:LOWER:11:3,N,ANNULUS_INTERIOR,LOWER,,False,False,False,,11,3,0.8818387023079903,0.07023610012792163,
