atom_id_i,atom_id_j,type_i,type_j,distance_A
12167,12455,1,2,3.389800000000001
8600,8888,2,1,3.38982
16339,16627,1,2,3.389799999999994
1403,1691,2,1,3.3899000000000115
10790,11078,2,1,3.389900000000001
9463,9751,2,1,3.3898200000000003
26,314,2,1,3.389799999999994
7481,7769,1,2,3.389800000000001
3914,4202,1,2,3.389800000000001
1932,2220,2,1,3.389800000000008
15541,15829,1,2,3.389799999999994
11974,12262,1,2,3.389800000000001
6104,6392,1,2,3.389900000000001
9992,10280,2,1,3.389900000000001
14164,14452,1,2,3.389800000000008
4443,4731,1,2,3.389800000000001
1134,1422,2,1,3.389799999999994
12503,12791,1,2,3.389800000000001
7288,7576,2,1,3.389800000000001
5306,5594,1,2,3.3898999999999972
16675,16963,1,2,3.3899000000000115
9194,9482,2,1,3.38983
13366,13654,1,2,3.389800000000001
3645,3933,1,2,3.389800000000001
7817,8105,2,1,3.38983
336,624,1,2,3.3899000000000115
11705,11993,1,2,3.3898999999999972
2268,2556,2,1,3.389799999999994
4508,4796,1,2,3.389800000000001
15877,16165,2,1,3.389799999999994
8396,8684,1,2,3.38982
10328,10616,2,1,3.3897999999999975
12568,12856,1,2,3.389800000000001
7019,7307,2,1,3.389900000000001
1470,1758,1,2,3.389799999999994
15079,15367,2,1,3.389800000000008
5642,5930,1,2,3.389800000000001
9530,9818,1,2,3.389800000000001
93,381,2,1,3.389799999999994
2333,2621,1,2,3.3898999999999972
3981,4269,1,2,3.389800000000001
6221,6509,2,1,3.389900000000001
13702,13990,1,2,3.3898999999999972
7548,7836,2,1,3.3898200000000003
8153,8441,2,1,3.3898399999999995
15608,15896,2,1,3.3899000000000115
672,960,1,2,3.389799999999994
12041,12329,1,2,3.389800000000001
4844,5132,1,2,3.389800000000001
16213,16501,2,1,3.389799999999994
8732,9020,1,2,3.3898399999999995
12904,13192,1,2,3.3898999999999972
3183,3471,2,1,3.3898999999999972
7355,7643,2,1,3.389800000000001
14810,15098,2,1,3.389799999999994
11243,11531,2,1,3.389800000000001
4046,4334,2,1,3.3898999999999972
15415,15703,2,1,3.389799999999994
13433,13721,1,2,3.389800000000001
2385,2673,2,1,3.3898999999999972
6557,6845,2,1,3.389800000000001
687,975,2,1,3.389799999999994
4575,4863,1,2,3.389800000000001
15944,16232,2,1,3.389799999999994
1008,1296,2,1,3.389799999999994
8747,9035,2,1,3.3898399999999995
12635,12923,1,2,3.389800000000001
16807,17095,2,1,3.389799999999994
7086,7374,2,1,3.389900000000001
11258,11546,1,2,3.389800000000001
3777,4065,2,1,3.389800000000001
15146,15434,2,1,3.389800000000008
210,498,2,1,3.389799999999994
7949,8237,2,1,3.38983
9597,9885,1,2,3.389800000000001
11837,12125,2,1,3.389800000000001
4382,4670,1,2,3.389800000000001
2400,2688,1,2,3.3898999999999972
16009,16297,2,1,3.389799999999994
6288,6576,2,1,3.389900000000001
13769,14057,1,2,3.3898999999999972
10460,10748,1,2,3.389800000000001
14348,14636,2,1,3.389800000000008
4911,5199,2,1,3.389800000000001
1602,1890,1,2,3.389799999999994
12971,13259,2,1,3.389800000000001
5490,5778,1,2,3.389800000000001
16859,17147,1,2,3.389799999999994
7422,7710,2,1,3.389800000000001
9662,9950,1,2,3.389800000000001
225,513,2,1,3.389799999999994
11594,11882,1,2,3.3898999999999972
4113,4401,2,1,3.3898999999999972
15482,15770,2,1,3.389799999999994
804,1092,1,2,3.389799999999994
12173,12461,2,1,3.389800000000001
2736,3024,2,1,3.389800000000008
6624,6912,1,2,3.389800000000001
10796,11084,2,1,3.389900000000001
14684,14972,1,2,3.3898999999999972
3315,3603,2,1,3.3898999999999972
12702,12990,2,1,3.3898999999999972
7487,7775,1,2,3.389800000000001
1938,2226,2,1,3.389800000000008
15547,15835,1,2,3.389799999999994
5826,6114,2,1,3.389800000000001
3844,4132,2,1,3.389800000000001
277,565,2,1,3.389799999999994
9998,10286,2,1,3.389900000000001
13886,14174,2,1,3.389799999999994
8016,8304,2,1,3.38983
4449,4737,1,2,3.389800000000001
11904,12192,2,1,3.389800000000001
8337,8625,2,1,3.3898399999999995
16076,16364,2,1,3.389799999999994
1140,1428,2,1,3.389799999999994
10527,10815,1,2,3.389800000000001
7218,7506,1,2,3.389800000000001
3651,3939,1,2,3.389800000000001
1669,1957,1,2,3.389799999999994
15278,15566,1,2,3.389799999999994
11711,11999,1,2,3.3898999999999972
5841,6129,2,1,3.389800000000001
9729,10017,1,2,3.389800000000001
13901,14189,2,1,3.389799999999994
4180,4468,2,1,3.3898999999999972
8352,8640,1,2,3.3898399999999995
7025,7313,2,1,3.389900000000001
12240,12528,1,2,3.389800000000001
871,1159,2,1,3.389799999999994
14480,14768,1,2,3.3898999999999972
16412,16700,1,2,3.389799999999994
6691,6979,2,1,3.3897999999999975
5043,5331,2,1,3.389800000000001
8931,9219,2,1,3.38983
13103,13391,1,2,3.389800000000001
3382,3670,1,2,3.3898999999999972
14751,15039,2,1,3.389799999999994
16991,17279,2,1,3.389799999999994
7554,7842,2,1,3.3898200000000003
11442,11730,1,2,3.389800000000001
73,361,2,1,3.389799999999994
2005,2293,2,1,3.389800000000008
4245,4533,1,2,3.3898999999999972
15614,15902,2,1,3.3899000000000115
10065,10353,2,1,3.389900000000001
12305,12593,1,2,3.389800000000001
6756,7044,2,1,3.3897999999999975
10644,10932,1,2,3.389800000000001
1207,1495,1,2,3.3899000000000115
14816,15104,2,1,3.389799999999994
5379,5667,1,2,3.3898999999999972
9267,9555,1,2,3.3898200000000003
13439,13727,1,2,3.389800000000001
3718,4006,1,2,3.389800000000001
5958,6246,2,1,3.389800000000001
7285,7573,1,2,3.389800000000001
7890,8178,2,1,3.38983
15345,15633,1,2,3.389799999999994
409,697,1,2,3.3899000000000115
11778,12066,1,2,3.3898999999999972
4581,4869,1,2,3.389800000000001
8469,8757,1,2,3.38982
12641,12929,1,2,3.389800000000001
2920,3208,2,1,3.389799999999994
10659,10947,2,1,3.389900000000001
7092,7380,2,1,3.389900000000001
14547,14835,1,2,3.3898999999999972
10980,11268,2,1,3.389800000000001
5110,5398,1,2,3.389800000000001
3783,4071,2,1,3.389800000000001
15152,15440,2,1,3.389800000000008
13170,13458,1,2,3.389800000000001
2122,2410,2,1,3.389799999999994
6294,6582,2,1,3.389900000000001
424,712,2,1,3.3899000000000115
4312,4600,1,2,3.3898999999999972
15681,15969,2,1,3.3899000000000115
8484,8772,2,1,3.38982
12372,12660,1,2,3.389800000000001
6823,7111,2,1,3.3897999999999975
10995,11283,1,2,3.389800000000001
14883,15171,2,1,3.389799999999994
3514,3802,2,1,3.389800000000001
7686,7974,2,1,3.3898200000000003
9334,9622,1,2,3.3898200000000003
11574,11862,2,1,3.3898999999999972
4119,4407,2,1,3.3898999999999972
2137,2425,1,2,3.389799999999994
13506,13794,1,2,3.389800000000001
