component_index,atom_id,atom_type,element,degree,x_A,y_A,z_A
253,829,2,N,2,-120.0,0.0,-93.2203
253,1117,1,B,2,-120.0,0.0,-89.8305
253,1405,2,N,2,-120.0,0.0,-86.4407
253,1693,1,B,2,-120.0,0.0,-83.0508
253,1981,2,N,2,-120.0,0.0,-79.661
253,2269,1,B,2,-120.0,0.0,-76.2712
253,2557,2,N,2,-120.0,0.0,-72.8814
253,2845,1,B,2,-120.0,0.0,-69.4915
253,3133,2,N,2,-120.0,0.0,-66.1017
253,3421,1,B,2,-120.0,0.0,-62.7119
253,3709,2,N,2,-120.0,0.0,-59.322
253,3997,1,B,2,-120.0,0.0,-55.9322
253,4285,2,N,2,-120.0,0.0,-52.5424
253,4573,1,B,2,-120.0,0.0,-49.1525
253,4861,2,N,2,-120.0,0.0,-45.7627
253,5149,1,B,2,-120.0,0.0,-42.3729
253,5437,2,N,2,-120.0,0.0,-38.9831
253,5725,1,B,2,-120.0,0.0,-35.5932
253,6013,2,N,2,-120.0,0.0,-32.2034
253,6301,1,B,2,-120.0,0.0,-28.8136
253,6589,2,N,2,-120.0,0.0,-25.4237
253,6877,1,B,2,-120.0,0.0,-22.0339
253,7165,2,N,2,-120.0,0.0,-18.6441
253,7453,1,B,2,-120.0,0.0,-15.2542
253,7741,2,N,2,-120.0,0.0,-11.8644
253,8029,1,B,2,-120.0,0.0,-8.47458
253,8317,2,N,2,-120.0,0.0,-5.08475
253,8605,1,B,2,-120.0,0.0,-1.69491
253,8893,2,N,2,-120.0,0.0,1.69491
253,9181,1,B,2,-120.0,0.0,5.08475
253,9469,2,N,2,-120.0,0.0,8.47458
253,9757,1,B,2,-120.0,0.0,11.8644
253,10045,2,N,2,-120.0,0.0,15.2542
253,10333,1,B,2,-120.0,0.0,18.6441
253,10621,2,N,2,-120.0,0.0,22.0339
253,10909,1,B,2,-120.0,0.0,25.4237
253,11197,2,N,2,-120.0,0.0,28.8136
253,11485,1,B,2,-120.0,0.0,32.2034
253,11773,2,N,2,-120.0,0.0,35.5932
253,12061,1,B,2,-120.0,0.0,38.9831
253,12349,2,N,2,-120.0,0.0,42.3729
253,12637,1,B,2,-120.0,0.0,45.7627
253,12925,2,N,2,-120.0,0.0,49.1525
253,13213,1,B,2,-120.0,0.0,52.5424
253,13501,2,N,2,-120.0,0.0,55.9322
253,13789,1,B,2,-120.0,0.0,59.322
253,14077,2,N,2,-120.0,0.0,62.7119
253,14365,1,B,2,-120.0,0.0,66.1017
253,14653,2,N,2,-120.0,0.0,69.4915
253,14941,1,B,2,-120.0,0.0,72.8814
253,15229,2,N,2,-120.0,0.0,76.2712
253,15517,1,B,2,-120.0,0.0,79.661
253,15805,2,N,2,-120.0,0.0,83.0508
253,16093,1,B,2,-120.0,0.0,86.4407
253,16381,2,N,2,-120.0,0.0,89.8305
253,16669,1,B,2,-120.0,0.0,93.2203
253,16957,2,N,2,-120.0,0.0,96.6102
253,17245,1,B,1,-120.0,0.0,100.0
254,254,1,B,1,-119.543,-10.4587,-100.0
254,542,2,N,2,-119.543,-10.4587,-96.6102
254,830,1,B,2,-119.543,-10.4587,-93.2203
254,1118,2,N,2,-119.543,-10.4587,-89.8305
254,1406,1,B,2,-119.543,-10.4587,-86.4407
254,1694,2,N,2,-119.543,-10.4587,-83.0508
254,1982,1,B,2,-119.543,-10.4587,-79.661
254,2270,2,N,2,-119.543,-10.4587,-76.2712
254,2558,1,B,2,-119.543,-10.4587,-72.8814
254,2846,2,N,2,-119.543,-10.4587,-69.4915
254,3134,1,B,2,-119.543,-10.4587,-66.1017
254,3422,2,N,2,-119.543,-10.4587,-62.7119
254,3710,1,B,2,-119.543,-10.4587,-59.322
254,3998,2,N,2,-119.543,-10.4587,-55.9322
254,4286,1,B,2,-119.543,-10.4587,-52.5424
254,4574,2,N,2,-119.543,-10.4587,-49.1525
254,4862,1,B,2,-119.543,-10.4587,-45.7627
254,5150,2,N,2,-119.543,-10.4587,-42.3729
254,5438,1,B,2,-119.543,-10.4587,-38.9831
254,5726,2,N,2,-119.543,-10.4587,-35.5932
254,6014,1,B,2,-119.543,-10.4587,-32.2034
254,6302,2,N,2,-119.543,-10.4587,-28.8136
254,6590,1,B,2,-119.543,-10.4587,-25.4237
254,6878,2,N,2,-119.543,-10.4587,-22.0339
254,7166,1,B,2,-119.543,-10.4587,-18.6441
254,7454,2,N,2,-119.543,-10.4587,-15.2542
254,7742,1,B,2,-119.543,-10.4587,-11.8644
254,8030,2,N,2,-119.543,-10.4587,-8.47458
254,8318,1,B,2,-119.543,-10.4587,-5.08475
254,8606,2,N,2,-119.543,-10.4587,-1.69491
254,8894,1,B,2,-119.543,-10.4587,1.69491
254,9182,2,N,2,-119.543,-10.4587,5.08475
254,9470,1,B,2,-119.543,-10.4587,8.47458
254,9758,2,N,2,-119.543,-10.4587,11.8644
254,10046,1,B,2,-119.543,-10.4587,15.2542
254,10334,2,N,2,-119.543,-10.4587,18.6441
254,10622,1,B,2,-119.543,-10.4587,22.0339
254,10910,2,N,2,-119.543,-10.4587,25.4237
254,11198,1,B,2,-119.543,-10.4587,28.8136
254,11486,2,N,2,-119.543,-10.4587,32.2034
254,11774,1,B,2,-119.543,-10.4587,35.5932
254,12062,2,N,2,-119.543,-10.4587,38.9831
254,12350,1,B,2,-119.543,-10.4587,42.3729
254,12638,2,N,2,-119.543,-10.4587,45.7627
254,12926,1,B,2,-119.543,-10.4587,49.1525
254,13214,2,N,2,-119.543,-10.4587,52.5424
254,13502,1,B,2,-119.543,-10.4587,55.9322
254,13790,2,N,2,-119.543,-10.4587,59.322
254,14078,1,B,2,-119.543,-10.4587,62.7119
254,14366,2,N,2,-119.543,-10.4587,66.1017
254,14654,1,B,2,-119.543,-10.4587,69.4915
254,14942,2,N,2,-119.543,-10.4587,72.8814
254,15230,1,B,2,-119.543,-10.4587,76.2712
254,15518,2,N,2,-119.543,-10.4587,79.661
254,15806,1,B,2,-119.543,-10.4587,83.0508
254,16094,2,N,2,-119.543,-10.4587,86.4407
254,16382,1,B,2,-119.543,-10.4587,89.8305
254,16670,2,N,2,-119.543,-10.4587,93.2203
254,16958,1,B,2,-119.543,-10.4587,96.6102
254,17246,2,N,1,-119.543,-10.4587,100.0
255,255,2,N,1,-118.177,-20.8378,-100.0
255,543,1,B,2,-118.177,-20.8378,-96.6102
255,831,2,N,2,-118.177,-20.8378,-93.2203
255,1119,1,B,2,-118.177,-20.8378,-89.8305
255,1407,2,N,2,-118.177,-20.8378,-86.4407
255,1695,1,B,2,-118.177,-20.8378,-83.0508
255,1983,2,N,2,-118.177,-20.8378,-79.661
255,2271,1,B,2,-118.177,-20.8378,-76.2712
255,2559,2,N,2,-118.177,-20.8378,-72.8814
255,2847,1,B,2,-118.177,-20.8378,-69.4915
255,3135,2,N,2,-118.177,-20.8378,-66.1017
255,3423,1,B,2,-118.177,-20.8378,-62.7119
255,3711,2,N,2,-118.177,-20.8378,-59.322
255,3999,1,B,2,-118.177,-20.8378,-55.9322
255,4287,2,N,2,-118.177,-20.8378,-52.5424
255,4575,1,B,2,-118.177,-20.8378,-49.1525
255,4863,2,N,2,-118.177,-20.8378,-45.7627
255,5151,1,B,2,-118.177,-20.8378,-42.3729
255,5439,2,N,2,-118.177,-20.8378,-38.9831
255,5727,1,B,2,-118.177,-20.8378,-35.5932
255,6015,2,N,2,-118.177,-20.8378,-32.2034
255,6303,1,B,2,-118.177,-20.8378,-28.8136
255,6591,2,N,2,-118.177,-20.8378,-25.4237
255,6879,1,B,2,-118.177,-20.8378,-22.0339
255,7167,2,N,2,-118.177,-20.8378,-18.6441
255,7455,1,B,2,-118.177,-20.8378,-15.2542
255,7743,2,N,2,-118.177,-20.8378,-11.8644
255,8031,1,B,2,-118.177,-20.8378,-8.47458
255,8319,2,N,2,-118.177,-20.8378,-5.08475
255,8607,1,B,2,-118.177,-20.8378,-1.69491
255,8895,2,N,2,-118.177,-20.8378,1.69491
255,9183,1,B,2,-118.177,-20.8378,5.08475
255,9471,2,N,2,-118.177,-20.8378,8.47458
255,9759,1,B,2,-118.177,-20.8378,11.8644
255,10047,2,N,2,-118.177,-20.8378,15.2542
255,10335,1,B,2,-118.177,-20.8378,18.6441
255,10623,2,N,2,-118.177,-20.8378,22.0339
255,10911,1,B,2,-118.177,-20.8378,25.4237
255,11199,2,N,2,-118.177,-20.8378,28.8136
255,11487,1,B,2,-118.177,-20.8378,32.2034
255,11775,2,N,2,-118.177,-20.8378,35.5932
255,12063,1,B,2,-118.177,-20.8378,38.9831
255,12351,2,N,2,-118.177,-20.8378,42.3729
255,12639,1,B,2,-118.177,-20.8378,45.7627
255,12927,2,N,2,-118.177,-20.8378,49.1525
255,13215,1,B,2,-118.177,-20.8378,52.5424
255,13503,2,N,2,-118.177,-20.8378,55.9322
255,13791,1,B,2,-118.177,-20.8378,59.322
255,14079,2,N,2,-118.177,-20.8378,62.7119
255,14367,1,B,2,-118.177,-20.8378,66.1017
255,14655,2,N,2,-118.177,-20.8378,69.4915
255,14943,1,B,2,-118.177,-20.8378,72.8814
255,15231,2,N,2,-118.177,-20.8378,76.2712
255,15519,1,B,2,-118.177,-20.8378,79.661
255,15807,2,N,2,-118.177,-20.8378,83.0508
255,16095,1,B,2,-118.177,-20.8378,86.4407
255,16383,2,N,2,-118.177,-20.8378,89.8305
255,16671,1,B,2,-118.177,-20.8378,93.2203
255,16959,2,N,2,-118.177,-20.8378,96.6102
255,17247,1,B,1,-118.177,-20.8378,100.0
256,256,1,B,1,-115.911,-31.0583,-100.0
256,544,2,N,2,-115.911,-31.0583,-96.6102
256,832,1,B,2,-115.911,-31.0583,-93.2203
256,1120,2,N,2,-115.911,-31.0583,-89.8305
256,1408,1,B,2,-115.911,-31.0583,-86.4407
256,1696,2,N,2,-115.911,-31.0583,-83.0508
256,1984,1,B,2,-115.911,-31.0583,-79.661
256,2272,2,N,2,-115.911,-31.0583,-76.2712
256,2560,1,B,2,-115.911,-31.0583,-72.8814
256,2848,2,N,2,-115.911,-31.0583,-69.4915
256,3136,1,B,2,-115.911,-31.0583,-66.1017
256,3424,2,N,2,-115.911,-31.0583,-62.7119
256,3712,1,B,2,-115.911,-31.0583,-59.322
256,4000,2,N,2,-115.911,-31.0583,-55.9322
256,4288,1,B,2,-115.911,-31.0583,-52.5424
256,4576,2,N,2,-115.911,-31.0583,-49.1525
256,4864,1,B,2,-115.911,-31.0583,-45.7627
256,5152,2,N,2,-115.911,-31.0583,-42.3729
256,5440,1,B,2,-115.911,-31.0583,-38.9831
256,5728,2,N,2,-115.911,-31.0583,-35.5932
256,6016,1,B,2,-115.911,-31.0583,-32.2034
256,6304,2,N,2,-115.911,-31.0583,-28.8136
256,6592,1,B,2,-115.911,-31.0583,-25.4237
256,6880,2,N,2,-115.911,-31.0583,-22.0339
256,7168,1,B,2,-115.911,-31.0583,-18.6441
256,7456,2,N,2,-115.911,-31.0583,-15.2542
256,7744,1,B,2,-115.911,-31.0583,-11.8644
256,8032,2,N,2,-115.911,-31.0583,-8.47458
256,8320,1,B,2,-115.911,-31.0583,-5.08475
256,8608,2,N,2,-115.911,-31.0583,-1.69491
256,8896,1,B,2,-115.911,-31.0583,1.69491
256,9184,2,N,2,-115.911,-31.0583,5.08475
256,9472,1,B,2,-115.911,-31.0583,8.47458
256,9760,2,N,2,-115.911,-31.0583,11.8644
256,10048,1,B,2,-115.911,-31.0583,15.2542
256,10336,2,N,2,-115.911,-31.0583,18.6441
256,10624,1,B,2,-115.911,-31.0583,22.0339
256,10912,2,N,2,-115.911,-31.0583,25.4237
256,11200,1,B,2,-115.911,-31.0583,28.8136
256,11488,2,N,2,-115.911,-31.0583,32.2034
256,11776,1,B,2,-115.911,-31.0583,35.5932
256,12064,2,N,2,-115.911,-31.0583,38.9831
256,12352,1,B,2,-115.911,-31.0583,42.3729
256,12640,2,N,2,-115.911,-31.0583,45.7627
256,12928,1,B,2,-115.911,-31.0583,49.1525
256,13216,2,N,2,-115.911,-31.0583,52.5424
256,13504,1,B,2,-115.911,-31.0583,55.9322
256,13792,2,N,2,-115.911,-31.0583,59.322
256,14080,1,B,2,-115.911,-31.0583,62.7119
256,14368,2,N,2,-115.911,-31.0583,66.1017
256,14656,1,B,2,-115.911,-31.0583,69.4915
256,14944,2,N,2,-115.911,-31.0583,72.8814
256,15232,1,B,2,-115.911,-31.0583,76.2712
256,15520,2,N,2,-115.911,-31.0583,79.661
256,15808,1,B,2,-115.911,-31.0583,83.0508
256,16096,2,N,2,-115.911,-31.0583,86.4407
256,16384,1,B,2,-115.911,-31.0583,89.8305
256,16672,2,N,2,-115.911,-31.0583,93.2203
256,16960,1,B,2,-115.911,-31.0583,96.6102
256,17248,2,N,1,-115.911,-31.0583,100.0
257,257,2,N,1,-112.763,-41.0424,-100.0
257,545,1,B,2,-112.763,-41.0424,-96.6102
257,833,2,N,2,-112.763,-41.0424,-93.2203
257,1121,1,B,2,-112.763,-41.0424,-89.8305
257,1409,2,N,2,-112.763,-41.0424,-86.4407
257,1697,1,B,2,-112.763,-41.0424,-83.0508
257,1985,2,N,2,-112.763,-41.0424,-79.661
257,2273,1,B,2,-112.763,-41.0424,-76.2712
257,2561,2,N,2,-112.763,-41.0424,-72.8814
257,2849,1,B,2,-112.763,-41.0424,-69.4915
257,3137,2,N,2,-112.763,-41.0424,-66.1017
257,3425,1,B,2,-112.763,-41.0424,-62.7119
257,3713,2,N,2,-112.763,-41.0424,-59.322
257,4001,1,B,2,-112.763,-41.0424,-55.9322
257,4289,2,N,2,-112.763,-41.0424,-52.5424
257,4577,1,B,2,-112.763,-41.0424,-49.1525
257,4865,2,N,2,-112.763,-41.0424,-45.7627
257,5153,1,B,2,-112.763,-41.0424,-42.3729
257,5441,2,N,2,-112.763,-41.0424,-38.9831
257,5729,1,B,2,-112.763,-41.0424,-35.5932
257,6017,2,N,2,-112.763,-41.0424,-32.2034
257,6305,1,B,2,-112.763,-41.0424,-28.8136
257,6593,2,N,2,-112.763,-41.0424,-25.4237
257,6881,1,B,2,-112.763,-41.0424,-22.0339
257,7169,2,N,2,-112.763,-41.0424,-18.6441
257,7457,1,B,2,-112.763,-41.0424,-15.2542
257,7745,2,N,2,-112.763,-41.0424,-11.8644
257,8033,1,B,2,-112.763,-41.0424,-8.47458
257,8321,2,N,2,-112.763,-41.0424,-5.08475
257,8609,1,B,2,-112.763,-41.0424,-1.69491
257,8897,2,N,2,-112.763,-41.0424,1.69491
257,9185,1,B,2,-112.763,-41.0424,5.08475
257,9473,2,N,2,-112.763,-41.0424,8.47458
257,9761,1,B,2,-112.763,-41.0424,11.8644
257,10049,2,N,2,-112.763,-41.0424,15.2542
257,10337,1,B,2,-112.763,-41.0424,18.6441
257,10625,2,N,2,-112.763,-41.0424,22.0339
257,10913,1,B,2,-112.763,-41.0424,25.4237
257,11201,2,N,2,-112.763,-41.0424,28.8136
257,11489,1,B,2,-112.763,-41.0424,32.2034
257,11777,2,N,2,-112.763,-41.0424,35.5932
257,12065,1,B,2,-112.763,-41.0424,38.9831
257,12353,2,N,2,-112.763,-41.0424,42.3729
257,12641,1,B,2,-112.763,-41.0424,45.7627
257,12929,2,N,2,-112.763,-41.0424,49.1525
257,13217,1,B,2,-112.763,-41.0424,52.5424
257,13505,2,N,2,-112.763,-41.0424,55.9322
257,13793,1,B,2,-112.763,-41.0424,59.322
257,14081,2,N,2,-112.763,-41.0424,62.7119
257,14369,1,B,2,-112.763,-41.0424,66.1017
257,14657,2,N,2,-112.763,-41.0424,69.4915
257,14945,1,B,2,-112.763,-41.0424,72.8814
257,15233,2,N,2,-112.763,-41.0424,76.2712
257,15521,1,B,2,-112.763,-41.0424,79.661
257,15809,2,N,2,-112.763,-41.0424,83.0508
257,16097,1,B,2,-112.763,-41.0424,86.4407
257,16385,2,N,2,-112.763,-41.0424,89.8305
257,16673,1,B,2,-112.763,-41.0424,93.2203
257,16961,2,N,2,-112.763,-41.0424,96.6102
257,17249,1,B,1,-112.763,-41.0424,100.0
258,258,1,B,1,-108.757,-50.7142,-100.0
258,546,2,N,2,-108.757,-50.7142,-96.6102
258,834,1,B,2,-108.757,-50.7142,-93.2203
258,1122,2,N,2,-108.757,-50.7142,-89.8305
258,1410,1,B,2,-108.757,-50.7142,-86.4407
258,1698,2,N,2,-108.757,-50.7142,-83.0508
258,1986,1,B,2,-108.757,-50.7142,-79.661
258,2274,2,N,2,-108.757,-50.7142,-76.2712
258,2562,1,B,2,-108.757,-50.7142,-72.8814
258,2850,2,N,2,-108.757,-50.7142,-69.4915
258,3138,1,B,2,-108.757,-50.7142,-66.1017
258,3426,2,N,2,-108.757,-50.7142,-62.7119
258,3714,1,B,2,-108.757,-50.7142,-59.322
258,4002,2,N,2,-108.757,-50.7142,-55.9322
258,4290,1,B,2,-108.757,-50.7142,-52.5424
258,4578,2,N,2,-108.757,-50.7142,-49.1525
258,4866,1,B,2,-108.757,-50.7142,-45.7627
258,5154,2,N,2,-108.757,-50.7142,-42.3729
258,5442,1,B,2,-108.757,-50.7142,-38.9831
258,5730,2,N,2,-108.757,-50.7142,-35.5932
258,6018,1,B,2,-108.757,-50.7142,-32.2034
258,6306,2,N,2,-108.757,-50.7142,-28.8136
258,6594,1,B,2,-108.757,-50.7142,-25.4237
258,6882,2,N,2,-108.757,-50.7142,-22.0339
258,7170,1,B,2,-108.757,-50.7142,-18.6441
258,7458,2,N,2,-108.757,-50.7142,-15.2542
258,7746,1,B,2,-108.757,-50.7142,-11.8644
258,8034,2,N,2,-108.757,-50.7142,-8.47458
258,8322,1,B,2,-108.757,-50.7142,-5.08475
258,8610,2,N,2,-108.757,-50.7142,-1.69491
258,8898,1,B,2,-108.757,-50.7142,1.69491
258,9186,2,N,2,-108.757,-50.7142,5.08475
258,9474,1,B,2,-108.757,-50.7142,8.47458
258,9762,2,N,2,-108.757,-50.7142,11.8644
258,10050,1,B,2,-108.757,-50.7142,15.2542
258,10338,2,N,2,-108.757,-50.7142,18.6441
258,10626,1,B,2,-108.757,-50.7142,22.0339
258,10914,2,N,2,-108.757,-50.7142,25.4237
258,11202,1,B,2,-108.757,-50.7142,28.8136
258,11490,2,N,2,-108.757,-50.7142,32.2034
258,11778,1,B,2,-108.757,-50.7142,35.5932
258,12066,2,N,2,-108.757,-50.7142,38.9831
258,12354,1,B,2,-108.757,-50.7142,42.3729
258,12642,2,N,2,-108.757,-50.7142,45.7627
258,12930,1,B,2,-108.757,-50.7142,49.1525
258,13218,2,N,2,-108.757,-50.7142,52.5424
258,13506,1,B,2,-108.757,-50.7142,55.9322
258,13794,2,N,2,-108.757,-50.7142,59.322
258,14082,1,B,2,-108.757,-50.7142,62.7119
258,14370,2,N,2,-108.757,-50.7142,66.1017
258,14658,1,B,2,-108.757,-50.7142,69.4915
258,14946,2,N,2,-108.757,-50.7142,72.8814
258,15234,1,B,2,-108.757,-50.7142,76.2712
258,15522,2,N,2,-108.757,-50.7142,79.661
258,15810,1,B,2,-108.757,-50.7142,83.0508
258,16098,2,N,2,-108.757,-50.7142,86.4407
258,16386,1,B,2,-108.757,-50.7142,89.8305
258,16674,2,N,2,-108.757,-50.7142,93.2203
258,16962,1,B,2,-108.757,-50.7142,96.6102
258,17250,2,N,1,-108.757,-50.7142,100.0
259,259,2,N,1,-103.923,-60.0,-100.0
259,547,1,B,2,-103.923,-60.0,-96.6102
259,835,2,N,2,-103.923,-60.0,-93.2203
259,1123,1,B,2,-103.923,-60.0,-89.8305
259,1411,2,N,2,-103.923,-60.0,-86.4407
259,1699,1,B,2,-103.923,-60.0,-83.0508
259,1987,2,N,2,-103.923,-60.0,-79.661
259,2275,1,B,2,-103.923,-60.0,-76.2712
259,2563,2,N,2,-103.923,-60.0,-72.8814
259,2851,1,B,2,-103.923,-60.0,-69.4915
259,3139,2,N,2,-103.923,-60.0,-66.1017
259,3427,1,B,2,-103.923,-60.0,-62.7119
259,3715,2,N,2,-103.923,-60.0,-59.322
259,4003,1,B,2,-103.923,-60.0,-55.9322
259,4291,2,N,2,-103.923,-60.0,-52.5424
259,4579,1,B,2,-103.923,-60.0,-49.1525
259,4867,2,N,2,-103.923,-60.0,-45.7627
259,5155,1,B,2,-103.923,-60.0,-42.3729
259,5443,2,N,2,-103.923,-60.0,-38.9831
259,5731,1,B,2,-103.923,-60.0,-35.5932
259,6019,2,N,2,-103.923,-60.0,-32.2034
259,6307,1,B,2,-103.923,-60.0,-28.8136
259,6595,2,N,2,-103.923,-60.0,-25.4237
259,6883,1,B,2,-103.923,-60.0,-22.0339
259,7171,2,N,2,-103.923,-60.0,-18.6441
259,7459,1,B,2,-103.923,-60.0,-15.2542
259,7747,2,N,2,-103.923,-60.0,-11.8644
259,8035,1,B,2,-103.923,-60.0,-8.47458
259,8323,2,N,2,-103.923,-60.0,-5.08475
259,8611,1,B,2,-103.923,-60.0,-1.69491
259,8899,2,N,2,-103.923,-60.0,1.69491
259,9187,1,B,2,-103.923,-60.0,5.08475
259,9475,2,N,2,-103.923,-60.0,8.47458
259,9763,1,B,2,-103.923,-60.0,11.8644
259,10051,2,N,2,-103.923,-60.0,15.2542
259,10339,1,B,2,-103.923,-60.0,18.6441
259,10627,2,N,2,-103.923,-60.0,22.0339
259,10915,1,B,2,-103.923,-60.0,25.4237
259,11203,2,N,2,-103.923,-60.0,28.8136
259,11491,1,B,2,-103.923,-60.0,32.2034
259,11779,2,N,2,-103.923,-60.0,35.5932
259,12067,1,B,2,-103.923,-60.0,38.9831
259,12355,2,N,2,-103.923,-60.0,42.3729
259,12643,1,B,2,-103.923,-60.0,45.7627
259,12931,2,N,2,-103.923,-60.0,49.1525
259,13219,1,B,2,-103.923,-60.0,52.5424
259,13507,2,N,2,-103.923,-60.0,55.9322
259,13795,1,B,2,-103.923,-60.0,59.322
259,14083,2,N,2,-103.923,-60.0,62.7119
259,14371,1,B,2,-103.923,-60.0,66.1017
259,14659,2,N,2,-103.923,-60.0,69.4915
259,14947,1,B,2,-103.923,-60.0,72.8814
259,15235,2,N,2,-103.923,-60.0,76.2712
259,15523,1,B,2,-103.923,-60.0,79.661
259,15811,2,N,2,-103.923,-60.0,83.0508
259,16099,1,B,2,-103.923,-60.0,86.4407
259,16387,2,N,2,-103.923,-60.0,89.8305
259,16675,1,B,2,-103.923,-60.0,93.2203
259,16963,2,N,2,-103.923,-60.0,96.6102
259,17251,1,B,1,-103.923,-60.0,100.0
260,260,1,B,1,-98.2982,-68.8292,-100.0
260,548,2,N,2,-98.2982,-68.8292,-96.6102
260,836,1,B,2,-98.2982,-68.8292,-93.2203
260,1124,2,N,2,-98.2982,-68.8292,-89.8305
260,1412,1,B,2,-98.2982,-68.8292,-86.4407
260,1700,2,N,2,-98.2982,-68.8292,-83.0508
260,1988,1,B,2,-98.2982,-68.8292,-79.661
260,2276,2,N,2,-98.2982,-68.8292,-76.2712
260,2564,1,B,2,-98.2982,-68.8292,-72.8814
260,2852,2,N,2,-98.2982,-68.8292,-69.4915
260,3140,1,B,2,-98.2982,-68.8292,-66.1017
260,3428,2,N,2,-98.2982,-68.8292,-62.7119
260,3716,1,B,2,-98.2982,-68.8292,-59.322
260,4004,2,N,2,-98.2982,-68.8292,-55.9322
260,4292,1,B,2,-98.2982,-68.8292,-52.5424
260,4580,2,N,2,-98.2982,-68.8292,-49.1525
260,4868,1,B,2,-98.2982,-68.8292,-45.7627
260,5156,2,N,2,-98.2982,-68.8292,-42.3729
260,5444,1,B,2,-98.2982,-68.8292,-38.9831
260,5732,2,N,2,-98.2982,-68.8292,-35.5932
260,6020,1,B,2,-98.2982,-68.8292,-32.2034
260,6308,2,N,2,-98.2982,-68.8292,-28.8136
260,6596,1,B,2,-98.2982,-68.8292,-25.4237
260,6884,2,N,2,-98.2982,-68.8292,-22.0339
260,7172,1,B,2,-98.2982,-68.8292,-18.6441
260,7460,2,N,2,-98.2982,-68.8292,-15.2542
260,7748,1,B,2,-98.2982,-68.8292,-11.8644
260,8036,2,N,2,-98.2982,-68.8292,-8.47458
260,8324,1,B,2,-98.2982,-68.8292,-5.08475
260,8612,2,N,2,-98.2982,-68.8292,-1.69491
260,8900,1,B,2,-98.2982,-68.8292,1.69491
260,9188,2,N,2,-98.2982,-68.8292,5.08475
260,9476,1,B,2,-98.2982,-68.8292,8.47458
260,9764,2,N,2,-98.2982,-68.8292,11.8644
260,10052,1,B,2,-98.2982,-68.8292,15.2542
260,10340,2,N,2,-98.2982,-68.8292,18.6441
260,10628,1,B,2,-98.2982,-68.8292,22.0339
260,10916,2,N,2,-98.2982,-68.8292,25.4237
260,11204,1,B,2,-98.2982,-68.8292,28.8136
260,11492,2,N,2,-98.2982,-68.8292,32.2034
260,11780,1,B,2,-98.2982,-68.8292,35.5932
260,12068,2,N,2,-98.2982,-68.8292,38.9831
260,12356,1,B,2,-98.2982,-68.8292,42.3729
260,12644,2,N,2,-98.2982,-68.8292,45.7627
260,12932,1,B,2,-98.2982,-68.8292,49.1525
260,13220,2,N,2,-98.2982,-68.8292,52.5424
260,13508,1,B,2,-98.2982,-68.8292,55.9322
260,13796,2,N,2,-98.2982,-68.8292,59.322
260,14084,1,B,2,-98.2982,-68.8292,62.7119
260,14372,2,N,2,-98.2982,-68.8292,66.1017
260,14660,1,B,2,-98.2982,-68.8292,69.4915
260,14948,2,N,2,-98.2982,-68.8292,72.8814
260,15236,1,B,2,-98.2982,-68.8292,76.2712
260,15524,2,N,2,-98.2982,-68.8292,79.661
260,15812,1,B,2,-98.2982,-68.8292,83.0508
260,16100,2,N,2,-98.2982,-68.8292,86.4407
260,16388,1,B,2,-98.2982,-68.8292,89.8305
260,16676,2,N,2,-98.2982,-68.8292,93.2203
260,16964,1,B,2,-98.2982,-68.8292,96.6102
260,17252,2,N,1,-98.2982,-68.8292,100.0
261,261,2,N,1,-91.9253,-77.1345,-100.0
261,549,1,B,2,-91.9253,-77.1345,-96.6102
261,837,2,N,2,-91.9253,-77.1345,-93.2203
261,1125,1,B,2,-91.9253,-77.1345,-89.8305
261,1413,2,N,2,-91.9253,-77.1345,-86.4407
261,1701,1,B,2,-91.9253,-77.1345,-83.0508
261,1989,2,N,2,-91.9253,-77.1345,-79.661
261,2277,1,B,2,-91.9253,-77.1345,-76.2712
261,2565,2,N,2,-91.9253,-77.1345,-72.8814
261,2853,1,B,2,-91.9253,-77.1345,-69.4915
261,3141,2,N,2,-91.9253,-77.1345,-66.1017
261,3429,1,B,2,-91.9253,-77.1345,-62.7119
261,3717,2,N,2,-91.9253,-77.1345,-59.322
261,4005,1,B,2,-91.9253,-77.1345,-55.9322
261,4293,2,N,2,-91.9253,-77.1345,-52.5424
261,4581,1,B,2,-91.9253,-77.1345,-49.1525
261,4869,2,N,2,-91.9253,-77.1345,-45.7627
261,5157,1,B,2,-91.9253,-77.1345,-42.3729
261,5445,2,N,2,-91.9253,-77.1345,-38.9831
261,5733,1,B,2,-91.9253,-77.1345,-35.5932
261,6021,2,N,2,-91.9253,-77.1345,-32.2034
261,6309,1,B,2,-91.9253,-77.1345,-28.8136
261,6597,2,N,2,-91.9253,-77.1345,-25.4237
261,6885,1,B,2,-91.9253,-77.1345,-22.0339
261,7173,2,N,2,-91.9253,-77.1345,-18.6441
261,7461,1,B,2,-91.9253,-77.1345,-15.2542
261,7749,2,N,2,-91.9253,-77.1345,-11.8644
261,8037,1,B,2,-91.9253,-77.1345,-8.47458
261,8325,2,N,2,-91.9253,-77.1345,-5.08475
261,8613,1,B,2,-91.9253,-77.1345,-1.69491
261,8901,2,N,2,-91.9253,-77.1345,1.69491
261,9189,1,B,2,-91.9253,-77.1345,5.08475
261,9477,2,N,2,-91.9253,-77.1345,8.47458
261,9765,1,B,2,-91.9253,-77.1345,11.8644
261,10053,2,N,2,-91.9253,-77.1345,15.2542
